100,17.30047273,169.1247537
103.98955,16.99047568,169.574792
108.138266,16.65394975,170.1127738
112.452496,16.75379993,166.667777
116.938845,17.34375972,171.3902009
121.604179,16.72603985,166.3648023
126.455639,17.30457827,167.1115465
131.50065,17.30183334,167.5736927
136.746935,17.15930463,168.4839062
142.202523,17.48557814,167.3003502
147.875764,16.78895798,166.5875587
153.775342,16.79352515,167.3131347
159.910286,16.84065133,162.3407847
166.289987,16.86709837,161.8181398
172.92421,17.16188517,166.2776363
179.823108,16.58615684,163.233949
186.997242,16.82301431,159.8557044
194.457591,16.82589788,162.2434042
202.215574,16.887384,160.6210403
210.283066,16.79881121,162.265922
218.672415,16.62469389,160.4473232
227.396461,16.23261995,161.9882608
236.468557,16.41845404,155.5218331
245.902589,16.55485528,153.7834628
255.712996,16.66444548,155.7254034
265.914795,16.17852664,152.2373464
276.523599,15.98272715,153.8509892
287.555647,16.14192911,155.0104873
299.027824,16.30355986,153.3012067
310.95769,16.55291837,154.2389664
323.363503,15.97506684,148.4524826
336.264253,15.92758417,151.2984088
349.679684,15.53048478,149.6587044
363.630331,16.08339016,149.2920764
378.137546,15.86780106,150.1619105
393.223534,15.33638423,146.6410551
408.911384,15.4313353,144.4749834
425.225109,15.34529533,144.9837155
442.189679,15.5709131,144.2129947
459.831059,15.16994657,141.7826193
478.17625,14.93267849,141.9854693
497.253332,14.8472864,140.8156991
517.091504,14.69778382,140.480857
537.721129,14.47487216,138.5681665
559.173784,14.32818493,138.4934419
581.482303,14.35795779,136.9008883
604.680832,14.12355452,135.0827043
628.804878,13.87377117,135.0716917
653.891365,13.90618162,134.1504246
679.978689,13.67845894,132.8619335
707.106781,13.36751971,131.8538291
735.317162,13.67830132,129.9866382
764.65301,12.98197328,129.2722589
795.159226,12.87744909,128.1956362
826.882503,12.66675113,127.5464763
859.871396,12.39376621,126.7469943
894.176398,12.23616441,125.3309895
929.850015,12.04720268,124.5469682
966.946849,11.78034772,122.8688587
1005.52368,11.58866011,121.8456004
1045.639553,11.35341949,121.369428
1087.355868,11.01978667,120.5933252
1130.736477,10.91270812,119.6926534
1175.847778,10.67833452,117.1146849
1222.758816,10.43546371,116.9627694
1271.541394,10.08824141,116.8518574
1322.270177,9.774126025,115.3528961
1375.022811,9.698088419,114.0630459
1429.880037,9.39309023,114.0497872
1486.92582,9.067859291,113.0259612
1546.247474,8.950313866,112.4216424
1607.935794,8.589298441,110.3870261
1672.085201,8.335235149,109.9779199
1738.793881,8.134446035,109.4901688
1808.163937,7.74897774,107.6920033
1880.301547,7.376234047,107.6004401
1955.317122,7.185399359,106.3578269
2033.325482,6.94707601,105.990851
2114.446025,6.823819776,104.8540638
2198.802912,6.390775184,105.1100816
2286.52526,6.183113891,103.5620068
2377.747335,5.931809691,102.9129993
2472.60876,5.639753864,102.0124281
2571.25473,5.357635738,100.8551893
2673.83623,5.107832795,100.0095388
2780.510271,4.831096986,99.74212531
2891.440126,4.523578786,98.23438874
3006.795584,4.297914942,97.9704465
3126.753206,3.962647312,96.40221206
3251.496597,3.682515513,95.44096921
3381.216689,3.39818527,94.28480903
3516.112029,3.234650958,94.06706059
3656.389086,2.985112036,92.96600423
3802.262568,2.667338127,91.6404915
3953.955745,2.28571654,90.3471241
4111.700797,2.081350161,89.68083814
4275.739168,1.833692477,88.36375798
4446.321932,1.578754956,87.72028197
4623.710181,1.300987685,85.84999292
4808.175424,0.990279334,84.80871446
5000,0.684092456,83.75448956
5199.477514,0.387268429,82.0823856
5406.913284,0.061696103,80.39997495
5622.624808,-0.169338319,80.14854075
5846.942252,-0.543963757,78.20157896
6080.208953,-0.838098342,75.92732075
6322.781947,-1.071868639,75.15358266
6575.032512,-1.456052397,73.04394302
6837.34674,-1.780259813,71.36961395
7110.126126,-2.058884603,69.93332596
7393.788183,-2.432860526,68.00547772
7688.767081,-2.726709313,66.23777269
7995.514309,-3.085533272,64.58515318
8314.499373,-3.486780159,62.15618713
8646.210506,-3.823873603,60.11665025
8991.155422,-4.190808692,58.29951772
9349.862089,-4.603114658,56.01808299
9722.879538,-4.947606683,54.20454374
10110.77871,-5.341428528,52.04289854
10514.15331,-5.821322053,49.65833806
10933.62074,-6.15533149,47.37185864
11369.82304,-6.60381171,45.04809278
11823.42784,-7.057300704,42.78903151
12295.12944,-7.472548393,40.37785855
12785.64981,-7.909112969,38.1219848
13295.73974,-8.316045243,35.73339072
13826.17997,-8.81025548,33.1168631
14377.78237,-9.271969029,30.68361619
14951.39122,-9.747557146,28.3404137
15547.8845,-10.20564552,26.01763155
16168.17516,-10.69023012,23.27148312
16813.21264,-11.16616537,20.9026651
17483.98422,-11.67585399,18.40405661
18181.51656,-12.12998047,15.73990665
18906.8773,-12.63245984,13.4018415
19661.17668,-13.10735886,10.59833442
20445.56921,-13.58641777,8.051845096
21261.25547,-14.08419642,5.368071144
22109.48395,-14.55751421,2.482422648
22991.55293,-15.06036095,-0.091297649
23908.8125,-15.58430066,-3.097954966
24862.66659,-16.01106665,-6.251781418
25854.57518,-16.54425144,-9.164009806
26886.05645,-17.00672141,-12.28737524
27958.6892,-17.46792239,-15.78088574
29074.11516,-17.95550819,-18.79775719
30234.0416,-18.41938932,-22.65260231
31440.24389,-18.90577596,-26.00520808
32694.56823,-19.39363351,-29.62979968
33998.93447,-19.87122744,-33.22208425
35355.33906,-20.34138638,-37.17522522
36765.85809,-20.81975605,-41.23496657
38232.65048,-21.26500583,-45.67116269
39757.9613,-21.74941921,-49.95180412
41344.12516,-22.20125008,-54.65135753
42993.56982,-22.73067931,-59.27310165
44708.81991,-23.15721952,-64.2187708
46492.50076,-23.59348599,-69.56406252
48347.34245,-24.09046942,-74.49829556
50276.18399,-24.53487429,-79.94411318
52281.97763,-24.97817736,-85.67980618
54367.79342,-25.42561634,-91.69026842
56536.82387,-26.02484647,-97.73552357
58792.38889,-26.44010926,-103.8442837
61137.94081,-26.9759537,-110.7695257
63577.0697,-27.34884131,-117.6120608
66113.50886,-27.90018187,-125.0210687
68751.14054,-28.34142346,-132.0741375
71494.00186,-28.87876702,-139.3030489
74346.29101,-29.42877313,-147.6138578
77312.37368,-29.85384881,-154.7058679
80396.7897,-30.29557945,-163.9511653
83604.26005,-30.82960023,-172.9369591
86939.69404,-31.40226141,178.4630882
90408.19685,-31.9112577,168.5687637
94015.07733,-32.38614205,159.3822513
97765.85611,-33.02045846,148.4240422
101666.2741,-33.60005743,137.5696674
105722.3012,-34.08709158,126.4303094
109940.1456,-34.6760637,114.1586525
114326.263,-35.45229777,101.9832285
118887.3667,-35.9585083,90.20743108
123630.438,-36.50658273,74.12804937
128562.7365,-37.04367307,60.63506032
133691.8115,-37.83553822,45.5405486
139025.5136,-38.7478274,31.15443231
144572.0063,-38.92083418,15.22091466
150339.7792,-39.37560208,-2.248931796
156337.6603,-39.92709461,-18.95460349
162574.8299,-40.30397252,-29.0274986
169060.8345,-40.56194114,-50.72581398
175805.6015,-40.64044705,-66.98576825
182819.4543,-41.17945625,-83.74294002
190113.1284,-41.36331367,-97.26928297
197697.7872,-41.64079769,-112.5250056
205585.0399,-41.86354587,-130.3770812
213786.9584,-42.26031654,-151.4131899
222316.0966,-42.6940321,-168.6079972
231185.5091,-42.51216362,163.4336667
240408.7712,-44.31632634,100.3738757
250000,-57.72971328,70.90449179
